C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,19:40:35,0000000307965871,P5MIN,0000000307965868
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 19:45:00","2019/05/16 19:45:00",0,914606076.0970,0,0,0,0,0,111.46,,,,,0,0,0,0,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",MEADOWBK,"2019/05/16 19:50:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",MEADOWBK,"2019/05/16 19:55:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",MEADOWBK,"2019/05/16 20:00:00",-12.61,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",MEADOWBK,"2019/05/16 20:05:00",11.5,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",SAPHWF1,"2019/05/16 20:15:00",-6.33,1,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",SAPHWF1,"2019/05/16 20:20:00",-5.57,1,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",SAPHWF1,"2019/05/16 20:25:00",-4.57,1,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",SAPHWF1,"2019/05/16 20:30:00",-3.39,1,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",SAPHWF1,"2019/05/16 20:35:00",-6.1,1,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",SAPHWF1,"2019/05/16 20:40:00",-6.07,1,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TARRALEA,"2019/05/16 19:45:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TARRALEA,"2019/05/16 19:50:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TARRALEA,"2019/05/16 19:55:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TARRALEA,"2019/05/16 20:00:00",-12.61,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TARRALEA,"2019/05/16 20:05:00",11.5,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TUNGATIN,"2019/05/16 19:45:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TUNGATIN,"2019/05/16 19:50:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TUNGATIN,"2019/05/16 19:55:00",-12.85,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TUNGATIN,"2019/05/16 20:00:00",-12.61,2,"2019/05/16 19:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 19:45:00",TUNGATIN,"2019/05/16 20:05:00",11.5,2,"2019/05/16 19:40:25"
I,P5MIN,REGIONSOLUTION,5,RUN_DATETIME,INTERVENTION,INTERVAL_DATETIME,REGIONID,RRP,ROP,EXCESSGENERATION,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALREQ,LOWER5MINREQ,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALREQ,LOWER60SECREQ,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALREQ,LOWER6SECREQ,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALREQ,RAISE5MINREQ,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALREQ,RAISE60SECREQ,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALREQ,RAISE6SECREQ,AGGREGATEDISPATCHERROR,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGDISPATCH,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGDISPATCH,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,LASTCHANGED,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:45:00",NSW1,91.62982,91.62982,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,14.73,14.73,9058.79,11296.751,0,-27.63867,8501.91,0,-556.88,,,41,,,,,11,,,,,0,,,,,177,,,,,8.01,,,,,19.65,,,-26.92434,9143.87402,9084.4,,0,51,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,9084.331920,404.751,404.751,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:50:00",NSW1,91.87293,91.87293,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,9004.97,11300.243,0,-53.81661,8400.51,0,-604.46,,,41,,,,,11,,,,,0,,,,,157.17,,,,,8.18,,,,,19.7,,,-26.92434,9084.4,9028.67,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,9028.601920,408.243,408.243,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:55:00",NSW1,92.45766,92.45766,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8980.34,11303.691,0,-24.63305,8298.96,0,-681.38,,,41,,,,,11,,,,,0,,,,,157.65,,,,,12.75,,,,,21.28,,,-26.92434,9028.67,9003.59,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,9003.521920,411.691,411.691,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:00:00",NSW1,92.3267,92.3267,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8924.38,11307.1,0,-55.96375,8246.07,0,-678.3,,,41,,,,,11,,,,,0,,,,,158.32,,,,,13,,,,,19,,,-26.92434,9003.59,8947.56,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8947.491920,415.1,415.1,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:05:00",NSW1,110.94623,110.94623,0,0.73,0.73,1,1,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8938.53,10834.41,0,14.15734,7964.38,0,-974.15,,,41,,,,,11,,,,,0,,,,,149.1,,,,,5.97,,,,,10,,,-26.92434,8947.56,8953.78,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8953.711920,418.41,418.41,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:10:00",NSW1,104.30854,104.30854,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8906.7,10837.591,0,-31.83665,7952.57,0,-954.13,,,41,,,,,11,,,,,0,,,,,145,,,,,1,,,,,10,,,-26.92434,8953.78,8923.58,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8923.511920,421.591,421.591,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:15:00",NSW1,100.60383,100.60383,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8872.46,10840.718,0,-34.23682,7970.69,0,-901.77,,,41,,,,,11,,,,,0,,,,,150.01,,,,,1,,,,,10,,,-26.92434,8923.58,8898.03,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8897.961920,424.718,424.718,247.559
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:20:00",NSW1,98.98867,98.98867,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8853.46,10842.795,0,-19.0042,7957.77,0,-895.69,,,41,,,,,11,,,,,0,,,,,145,,,,,1,,,,,10,,,-26.92434,8898.03,8879.13,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8879.061920,426.795,426.795,247.361
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:25:00",NSW1,97.89172,97.89172,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8821.33,10843.222,0,-32.13045,7943.2,0,-878.13,,,41,,,,,11,,,,,0,,,,,150.89,,,,,1,,,,,10,,,-26.92434,8879.13,8846.49,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8846.421920,427.222,427.222,245.396
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:30:00",NSW1,96.71013,96.71013,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,8780.02,10843.852,0,-41.3063,7928.83,0,-851.19,,,41,,,,,11,,,,,0,,,,,151.42,,,,,1,,,,,10,,,-26.92434,8846.49,8805.63,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8805.561920,427.852,427.852,243.537
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:35:00",NSW1,99.5001,99.5001,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,9,9,8792.12,10844.589,0,12.09631,7887.82,0,-904.3,,,41,,,,,11,,,,,0,,,,,151.71,,,,,1,,,,,10,,,-26.92434,8805.63,8817.93,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8817.861920,428.589,428.589,241.748
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:40:00",NSW1,99.5001,99.5001,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,9,9,8741.53,10845.398,0,-50.58184,7865.66,0,-875.88,,,41,,,,,11,,,,,0,,,,,152.24,,,,,1,,,,,10,,,-26.92434,8817.93,8768.78,,0,59,,,,0,12,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",-0.06808,8768.711920,429.398,429.398,240.015
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:45:00",QLD1,82.73005,82.73005,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,14.73,14.73,7042.43,10195.094,0,-16.32813,7764.14,0,721.71,,,0,,,,,0,,,,,0,,,,,85,,,,,34,,,,,39,,,-29.3318,7097.25879,7051.14,,0,30,,,,0,26,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7150.159010,75.094,75.094,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:50:00",QLD1,82.73005,82.73005,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,7069.12,10195.601,0,26.69272,7797.2,0,728.08,,,0,,,,,0,,,,,0,,,,,85,,,,,34,,,,,39,,,-29.3318,7051.14,7078.04,,0,25,,,,0,21,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7177.059010,75.601,75.601,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:55:00",QLD1,82.73005,82.73005,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,7016.83,10196.121,0,-52.28867,7775.43,0,758.6,,,0,,,,,0,,,,,0,,,,,85,,,,,34,,,,,39,,,-29.3318,7078.04,7026.8,,0,25,,,,0,21,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7125.819010,76.121,76.121,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:00:00",QLD1,82.73005,82.73005,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,6991.09,10196.653,0,-25.73543,7748,0,756.9,,,0,,,,,0,,,,,0,,,,,85,,,,,34,,,,,39,,,-29.3318,7026.8,7001,,0,25,,,,0,21,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7100.019010,76.653,76.653,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:05:00",QLD1,99.27053,99.27053,0,0.73,0.73,1,1,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,7048.45,10197.195,0,57.35817,7843.54,0,795.09,,,0,,,,,0,,,,,0,,,,,124,,,,,49.15,,,,,50.16,,,-29.3318,7001,7059.51,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7158.529010,77.195,77.195,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:10:00",QLD1,92.63045,92.63045,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,7006.48,10197.748,0,-41.97091,7809.48,0,803,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,7059.51,7017.97,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7116.989010,77.748,77.748,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:15:00",QLD1,83.46707,83.46707,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,6949.17,10198.308,0,-57.31546,7810.04,0,860.87,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,7017.97,6963.16,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7062.179010,78.308,78.308,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:20:00",QLD1,82.73005,82.73005,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,6867.57,10198.875,0,-81.59759,7726.97,0,859.4,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,6963.16,6881.49,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,6980.509010,78.875,78.875,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:25:00",QLD1,82.73005,82.73005,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,6892.84,10199.446,0,25.26833,7745.79,0,852.95,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,6881.49,6906.25,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,7005.269010,79.446,79.446,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:30:00",QLD1,82.73005,82.73005,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,6843.64,10200.023,0,-49.19282,7690.29,0,846.64,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,6906.25,6856.82,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,6955.839010,80.023,80.023,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:35:00",QLD1,82.73005,82.73005,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,9,9,6814.92,10155.631,0,-28.72581,7680.29,0,865.37,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,6856.82,6828.96,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,6927.979010,80.631,80.631,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:40:00",QLD1,82.73005,82.73005,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,9,9,6777.1,10156.275,0,-37.81596,7644.4,0,867.3,,,0,,,,,0,,,,,0,,,,,124,,,,,57,,,,,58,,,-29.3318,6828.96,6791.27,,0,25,,,,0,25,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",99.01901,6890.289010,81.275,81.275,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:45:00",SA1,101.00003,101.00003,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,14.73,14.73,1766.34,2894.579,80,-2.87657,1683.29,0,-83.05,,,41,,,,,26.42,,,,,0,,,,,83,,,,,120.64,,,,,122,,,7.76161,1761.74792,1766.29,,0,45,,,,0,100,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1791.264250,283.579,283.579,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:50:00",SA1,101.00002,101.00002,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1763.72,2903.092,80,-2.61514,1680.67,0,-83.05,,,41,,,,,26.98,,,,,0,,,,,83,,,,,121,,,,,122,,,7.76161,1766.29,1763.67,,0,50,,,,0,105,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1788.644250,292.092,292.092,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 19:55:00",SA1,101.00003,101.00003,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1763.41,2911.305,80,-0.31147,1680.36,0,-83.05,,,41,,,,,28.55,,,,,0,,,,,83,,,,,118,,,,,122,,,7.76161,1763.67,1763.36,,0,50,,,,0,105,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1788.334250,300.305,300.305,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:00:00",SA1,101.00003,101.00003,0,1,1,1,1,2,2,23.73,23.73,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1750.81,2919.281,80,-12.59836,1682.73,0,-68.08,,,41,,,,,30.75,,,,,0,,,,,83,,,,,119.95,,,,,126.48,,,7.76161,1763.36,1750.73,,0,50,,,,0,105,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1775.704250,308.281,308.281,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:05:00",SA1,109.1943,109.1943,0,0.73,0.73,1,1,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1746.19,2951.128,81,-4.626,1881.58,0,135.4,,,41,,,,,30,,,,,0,,,,,99,,,,,142.08,,,,,123.56,,,7.76161,1750.73,1747.26,,0,50,,,,0,115,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1772.234250,316.128,316.128,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:10:00",SA1,101.00009,101.00009,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1748.87,2958.907,81,2.68553,1949.51,0,200.64,,,41,,,,,31.29,,,,,0,,,,,103,,,,,113.49,,,,,127,,,7.76161,1747.26,1750.95,,0,50,,,,0,115,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1775.924250,323.907,323.907,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:15:00",SA1,101,101,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1742,2966.578,81,-6.86851,1867.54,0,125.53,,,41,,,,,33.02,,,,,0,,,,,99,,,,,115.22,,,,,127,,,7.76161,1750.95,1742.95,,0,50,,,,0,115,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1767.924250,331.578,331.578,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:20:00",SA1,101,101,0,0.6,0.6,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1739.26,2974.159,81,-2.74409,1818.4,0,79.14,,,41,,,,,35.25,,,,,0,,,,,99,,,,,117.45,,,,,127,,,7.76161,1742.95,1739.75,,0,50,,,,0,115,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1764.724250,339.159,339.159,0
D,P5MIN,REGIONSOLUTION,5,"2019/05/16 19:45:00",0,"2019/05/16 20:25:00",SA1,101,101,0,0.72,0.72,0.5,0.5,1,1,14.5,14.5,0,0,0.03,0.03,0.08,0.08,12.5,12.5,1728.13,2981.661,81,-11.12426,1783.39,0,55.26,,,41,,,,,35.83,,,,,0,,,,,99,,,,,118.03,,,,,127,,,7.76161,1739.75,1728.39,,0,50,,,,0,115,,,,,,,,,,,,,,,,,,,"2019/05/16 19:40:25",24.97425,1753.364250,346.661,346.661,0
